Occasion,Date,Time,Tag_ID,Tag_ID2,Site,Species,Section,Length,Weight,Recap,Mortality,Fin_clip,Fin_recap,Glued,Vial_#,error_corrected,Comments
4,08/13/2021,12:06:08.664,900.226001697295,ID900.226001697295,NorthCampus_CMR,redbreast_sunfish,10,115,26.2,n,n,n,n,n,NA,NA,
4,08/13/2021,12:06:47.478,900.226001697297,ID900.226001697297,NorthCampus_CMR,green_sunfish,10,110,22.7,n,n,n,n,n,NA,NA,
4,08/13/2021,12:07:33.649,900.226001697234,ID900.226001697234,NorthCampus_CMR,bluegill,10,69,5,n,n,n,n,n,NA,NA,
4,08/13/2021,12:08:31.545,900.226001697237,ID900.226001697237,NorthCampus_CMR,green_sunfish,10,73,6.8,n,n,n,n,n,NA,NA,
4,08/13/2021,12:08:51.973,900.226001697263,ID900.226001697263,NorthCampus_CMR,green_sunfish,10,73,7.6,n,n,n,n,n,NA,NA,
4,08/13/2021,12:09:21.173,900.226001697204,ID900.226001697204,NorthCampus_CMR,bluegill,10,70,3.6,n,n,n,n,n,NA,NA,
4,08/13/2021,12:10:05.151,900.226001697235,ID900.226001697235,NorthCampus_CMR,bluehead_chub,10,75,4.3,n,n,n,n,n,NA,NA,
4,08/13/2021,12:10:34.792,900.226001697219,ID900.226001697219,NorthCampus_CMR,green_sunfish,10,65,4.6,n,n,n,n,n,NA,NA,
4,08/13/2021,12:18:32.175,900.226001167764,ID900.226001167764,NorthCampus_CMR,redbreast_sunfish,11,89,11.8,y,n,n,n,n,NA,NA,
4,08/13/2021,12:18:56.769,900.226001698405,ID900.226001698405,NorthCampus_CMR,bluehead_chub,11,85,7.4,y,n,n,n,n,NA,NA,
4,08/13/2021,12:19:36.066,900.226001697264,ID900.226001697264,NorthCampus_CMR,green_sunfish,11,67,5.3,n,n,n,n,n,NA,NA,
4,08/13/2021,12:28:55.704,900.226001167848,ID900.226001167848,NorthCampus_CMR,striped_jumprock,12,213,117.4,y,n,n,n,n,NA,NA,
4,08/13/2021,12:29:53.079,900.226001698507,ID900.226001698507,NorthCampus_CMR,creek_chub,12,142,34.6,y,n,n,n,n,NA,NA,
4,08/13/2021,12:30:18.986,900.226001698364,ID900.226001698364,NorthCampus_CMR,bluehead_chub,12,135,27.5,y,n,n,n,n,NA,NA,
4,08/13/2021,12:30:42.845,900.226001698379,ID900.226001698379,NorthCampus_CMR,green_sunfish,12,90,11.8,y,n,n,n,n,NA,NA,
4,08/13/2021,12:31:10.814,900.226001697233,ID900.226001697233,NorthCampus_CMR,green_sunfish,12,61,4,n,n,n,n,n,NA,NA,
4,08/13/2021,12:32:24.172,900.226001697244,ID900.226001697244,NorthCampus_CMR,bluehead_chub,12,99,11.3,n,n,n,n,n,NA,NA,
4,08/13/2021,12:33:10.704,900.226001697226,ID900.226001697226,NorthCampus_CMR,creek_chub,12,136,27.3,n,n,n,n,n,NA,NA,
4,08/13/2021,12:33:51.159,900.226001697252,ID900.226001697252,NorthCampus_CMR,green_sunfish,12,73,6.7,n,n,n,n,n,NA,NA,
4,08/13/2021,12:34:19.643,900.226001697279,ID900.226001697279,NorthCampus_CMR,creek_chub,12,123,21.2,n,n,n,n,n,NA,NA,
4,08/13/2021,12:35:10.080,900.226001697258,ID900.226001697258,NorthCampus_CMR,redbreast_sunfish,12,128,36.6,n,n,n,n,n,NA,NA,
4,08/13/2021,12:35:36.690,900.226001697221,ID900.226001697221,NorthCampus_CMR,green_sunfish,12,83,10.4,n,n,n,n,n,NA,NA,
4,08/13/2021,12:36:01.799,900.226001697245,ID900.226001697245,NorthCampus_CMR,bluegill,12,69,4.9,n,n,n,n,n,NA,NA,
4,08/13/2021,12:56:49.987,900.226001167738,ID900.226001167738,NorthCampus_CMR,bluegill,13,100,15.6,y,n,n,n,n,NA,NA,
4,08/13/2021,12:57:24.965,900.226001167928,ID900.226001167928,NorthCampus_CMR,redbreast_sunfish,13,95,14.3,y,n,n,n,n,NA,NA,
4,08/13/2021,12:57:44.801,900.226001167828,ID900.226001167828,NorthCampus_CMR,green_sunfish,13,110,23.5,y,n,n,n,n,NA,y,8/15/21 SK misidentification and this is greensunfish based on occ4 photo
4,08/13/2021,12:58:14.161,900.226001167887,ID900.226001167887,NorthCampus_CMR,creek_chub,13,103,11.2,y,n,n,n,n,NA,NA,
4,08/13/2021,12:58:56.163,900.226001697293,ID900.226001697293,NorthCampus_CMR,creek_chub,13,128,20.9,n,n,n,n,n,NA,NA,
4,08/13/2021,12:59:54.747,900.226001697232,ID900.226001697232,NorthCampus_CMR,bluehead_chub,13,113,15.5,n,n,n,n,n,NA,NA,
4,08/13/2021,13:00:18.928,900.226001697246,ID900.226001697246,NorthCampus_CMR,creek_chub,13,104,11.8,n,n,n,n,n,NA,NA,
4,08/13/2021,13:01:04.914,900.226001697218,ID900.226001697218,NorthCampus_CMR,creek_chub,13,128,24.1,n,n,n,n,n,NA,NA,
4,08/13/2021,13:01:38.596,900.226001697241,ID900.226001697241,NorthCampus_CMR,creek_chub,13,122,22.3,n,n,n,n,n,NA,NA,
4,08/13/2021,13:02:30.285,900.226001697270,ID900.226001697270,NorthCampus_CMR,creek_chub,13,106,12.5,n,n,n,n,n,NA,NA,
4,08/13/2021,13:02:53.231,900.226001697211,ID900.226001697211,NorthCampus_CMR,green_sunfish,13,100,15.9,n,n,n,n,n,NA,NA,
4,08/13/2021,13:03:17.295,900.226001697280,ID900.226001697280,NorthCampus_CMR,bluehead_chub,13,85,6.4,n,n,n,n,n,NA,NA,
4,08/13/2021,13:10:36.037,900.226001698565,ID900.226001698565,NorthCampus_CMR,bluehead_chub,14,96,9.7,y,y,n,n,n,NA,NA,
4,08/13/2021,13:11:04.357,900.226001698312,ID900.226001698312,NorthCampus_CMR,green_sunfish,14,134,43.8,y,n,n,n,n,NA,NA,
4,08/13/2021,13:12:14.746,900.226001697273,ID900.226001697273,NorthCampus_CMR,green_sunfish,14,101,15.9,n,n,n,n,n,NA,NA,
4,08/13/2021,13:12:52.335,900.226001697210,ID900.226001697210,NorthCampus_CMR,creek_chub,14,118,18.3,n,n,n,n,n,NA,NA,
4,08/13/2021,13:13:18.588,900.226001697266,ID900.226001697266,NorthCampus_CMR,creek_chub,14,102,10.7,n,n,n,n,n,NA,NA,
4,08/13/2021,13:13:42.144,900.226001697200,ID900.226001697200,NorthCampus_CMR,bluegill,14,89,10.3,n,n,n,n,n,NA,NA,
4,08/13/2021,13:14:09.865,900.226001697209,ID900.226001697209,NorthCampus_CMR,green_sunfish,14,73,6.8,n,n,n,n,n,NA,NA,
4,08/13/2021,13:14:43.490,900.226001697271,ID900.226001697271,NorthCampus_CMR,redbreast_sunfish,14,80,8.5,n,n,n,n,n,NA,NA,
4,08/13/2021,13:15:34.614,900.226001697291,ID900.226001697291,NorthCampus_CMR,bluehead_chub,14,77,4.9,n,n,n,n,n,NA,NA,
4,08/13/2021,13:23:18.582,900.226001697251,ID900.226001697251,NorthCampus_CMR,bluehead_chub,15,69,2.7,n,n,n,n,n,NA,NA,
4,08/13/2021,13:23:47.866,900.226001697284,ID900.226001697284,NorthCampus_CMR,bluehead_chub,15,74,4,n,n,n,n,n,NA,NA,
4,08/13/2021,13:24:07.711,900.226001697242,ID900.226001697242,NorthCampus_CMR,bluehead_chub,15,90,7.9,n,n,n,n,n,NA,NA,
4,08/13/2021,13:24:45.772,900.226001697267,ID900.226001697267,NorthCampus_CMR,creek_chub,15,84,6.6,n,n,n,n,n,NA,NA,
4,08/13/2021,13:25:19.912,900.226001697230,ID900.226001697230,NorthCampus_CMR,creek_chub,15,89,7.5,n,n,n,n,n,NA,NA,
4,08/13/2021,13:25:39.915,900.226001697228,ID900.226001697228,NorthCampus_CMR,bluehead_chub,15,70,3.2,n,n,n,n,n,NA,NA,
4,08/13/2021,13:26:13.228,900.226001697269,ID900.226001697269,NorthCampus_CMR,bluehead_chub,15,87,6.6,n,n,n,n,n,NA,NA,
4,08/13/2021,13:26:59.359,900.226001697276,ID900.226001697276,NorthCampus_CMR,bluehead_chub,15,77,4.4,n,n,n,n,n,NA,NA,
4,08/13/2021,13:27:26.734,900.226001697287,ID900.226001697287,NorthCampus_CMR,bluehead_chub,15,67,3.7,n,n,n,n,n,NA,NA,
4,08/13/2021,13:27:53.839,900.226001697250,ID900.226001697250,NorthCampus_CMR,bluehead_chub,15,69,3.1,n,n,n,n,n,NA,NA,
4,08/13/2021,13:28:25.215,900.226001697247,ID900.226001697247,NorthCampus_CMR,bluehead_chub,15,63,2.6,n,n,n,n,n,NA,NA,
4,08/13/2021,NA,NA,NA,NorthCampus_CMR,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO_FISH
4,08/13/2021,13:52:14.511,900.226001697239,ID900.226001697239,NorthCampus_CMR,green_sunfish,17,71,6.1,n,n,n,n,n,NA,NA,
4,08/13/2021,13:52:53.432,900.226001697283,ID900.226001697283,NorthCampus_CMR,bluehead_chub,17,74,4,n,n,n,n,n,NA,NA,
4,08/13/2021,13:54:12.541,900.226001697288,ID900.226001697288,NorthCampus_CMR,bluehead_chub,17,70,3.6,n,n,n,n,n,NA,NA,
4,08/13/2021,13:54:42.723,900.226001697292,ID900.226001697292,NorthCampus_CMR,bluehead_chub,17,62,2.4,n,n,n,n,n,NA,NA,
4,08/13/2021,14:02:24.795,900.226001697229,ID900.226001697229,NorthCampus_CMR,bluehead_chub,18,75,4.1,n,n,n,n,n,NA,NA,
4,08/13/2021,14:02:42.998,900.226001697261,ID900.226001697261,NorthCampus_CMR,bluehead_chub,18,74,4.1,n,n,n,n,n,NA,NA,
4,08/14/2021,NA,NA,NA,NorthCampus_CMR,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO_FISH
4,08/14/2021,08:49:01.605,900.226001698492,ID900.226001698492,NorthCampus_CMR,creek_chub,20,102,11.7,y,n,n,n,n,NA,NA,
4,08/14/2021,08:49:51.186,900.226001167890,ID900.226001167890,NorthCampus_CMR,creek_chub,20,131,31.3,y,n,n,n,n,NA,NA,
4,08/14/2021,08:50:56.494,900.226001167842,ID900.226001167842,NorthCampus_CMR,creek_chub,20,124,20.8,y,n,n,n,n,NA,NA,
4,08/14/2021,08:51:43.831,900.226001697288,ID900.226001697288,NorthCampus_CMR,bluehead_chub,20,71,3.9,y,n,n,n,n,NA,NA,
4,08/14/2021,08:52:04.741,900.226001698445,ID900.226001698445,NorthCampus_CMR,creek_chub,20,115,17.3,y,n,n,n,n,NA,NA,
4,08/14/2021,08:52:32.209,900.226001698391,ID900.226001698391,NorthCampus_CMR,creek_chub,20,87,7.2,y,n,n,n,n,NA,NA,in jerg
4,08/14/2021,08:53:52.495,900.226001698314,ID900.226001698314,NorthCampus_CMR,redbreast_sunfish,20,94,13.7,y,n,n,n,n,NA,NA,
4,08/14/2021,08:54:24.776,900.226001698150,ID900.226001698150,NorthCampus_CMR,green_sunfish,20,79,8.6,n,n,n,n,n,NA,NA,
4,08/14/2021,08:55:40.920,900.226001698190,ID900.226001698190,NorthCampus_CMR,bluehead_chub,20,123,20.1,n,n,n,n,n,NA,NA,
4,08/14/2021,08:56:12.064,900.226001698151,ID900.226001698151,NorthCampus_CMR,bluehead_chub,20,116,18.3,n,n,n,n,n,NA,NA,
4,08/14/2021,08:56:39.580,900.226001698183,ID900.226001698183,NorthCampus_CMR,bluehead_chub,20,92,9.1,n,n,n,n,n,NA,NA,
4,08/14/2021,08:57:02.862,900.226001698182,ID900.226001698182,NorthCampus_CMR,creek_chub,20,105,12.1,n,n,n,n,n,NA,NA,
4,08/14/2021,08:57:49.308,900.226001698110,ID900.226001698110,NorthCampus_CMR,bluehead_chub,20,78,4.75,n,n,n,n,n,NA,NA,
4,08/14/2021,08:58:17.700,900.226001698112,ID900.226001698112,NorthCampus_CMR,bluehead_chub,20,79,5.6,n,n,n,n,n,NA,NA,
4,08/14/2021,08:59:01.985,900.226001698198,ID900.226001698198,NorthCampus_CMR,creek_chub,20,109,12.8,n,n,n,n,n,NA,NA,
4,08/14/2021,08:59:44.755,900.226001698145,ID900.226001698145,NorthCampus_CMR,bluehead_chub,20,92,8.3,n,n,n,n,n,NA,NA,
4,08/14/2021,09:00:10.271,900.226001698194,ID900.226001698194,NorthCampus_CMR,bluehead_chub,20,78,4.7,n,n,n,n,n,NA,NA,
4,08/14/2021,09:00:37.178,900.226001698170,ID900.226001698170,NorthCampus_CMR,bluehead_chub,20,85,6.5,n,n,n,n,n,NA,NA,
4,08/14/2021,09:01:04.476,900.226001698102,ID900.226001698102,NorthCampus_CMR,green_sunfish,20,73,6.3,n,n,n,n,n,NA,NA,
4,08/14/2021,09:01:32.273,900.226001698144,ID900.226001698144,NorthCampus_CMR,creek_chub,20,74,4.4,n,n,n,n,n,NA,NA,
4,08/14/2021,09:02:01.470,900.226001698168,ID900.226001698168,NorthCampus_CMR,green_sunfish,20,66,5.2,n,n,n,n,n,NA,NA,
4,08/14/2021,09:02:27.711,900.226001698141,ID900.226001698141,NorthCampus_CMR,bluehead_chub,20,68,3.3,n,n,n,n,n,NA,NA,
4,08/14/2021,09:03:04.504,900.226001698136,ID900.226001698136,NorthCampus_CMR,bluehead_chub,20,68,3.2,n,n,n,n,n,NA,NA,
4,08/14/2021,NA,NA,NA,NorthCampus_CMR,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO_FISH
4,08/14/2021,09:19:00.777,900.226001698158,ID900.226001698158,NorthCampus_CMR,creek_chub,22,123,19.4,n,n,n,n,n,NA,NA,
4,08/14/2021,09:20:18.135,900.226001698199,ID900.226001698199,NorthCampus_CMR,creek_chub,22,122,20.2,n,n,n,n,n,NA,NA,
4,08/14/2021,09:20:40.620,900.226001697286,ID900.226001697286,NorthCampus_CMR,creek_chub,22,129,22.4,n,n,n,n,n,NA,NA,
4,08/14/2021,09:21:11.342,900.226001698157,ID900.226001698157,NorthCampus_CMR,bluehead_chub,22,107,13.5,n,n,n,n,n,NA,NA,
4,08/14/2021,09:21:34.327,900.226001698133,ID900.226001698133,NorthCampus_CMR,redbreast_sunfish,22,90,11.5,n,n,n,n,n,NA,NA,
4,08/14/2021,09:22:07.152,900.226001698188,ID900.226001698188,NorthCampus_CMR,green_sunfish,22,74,6.7,n,n,n,n,n,NA,NA,
4,08/14/2021,09:22:50.766,900.226001698129,ID900.226001698129,NorthCampus_CMR,green_sunfish,22,72,6.5,n,n,n,n,n,NA,NA,
4,08/14/2021,09:23:12.445,900.226001698193,ID900.226001698193,NorthCampus_CMR,bluehead_chub,22,79,4.9,n,n,n,n,n,NA,NA,
4,08/14/2021,09:23:49.173,900.226001698165,ID900.226001698165,NorthCampus_CMR,green_sunfish,22,72,6.2,n,n,n,n,n,NA,NA,
4,08/14/2021,09:29:55.589,900.226001698436,ID900.226001698436,NorthCampus_CMR,bluehead_chub,23,81,5.5,y,n,n,n,n,NA,NA,
4,08/14/2021,09:30:21.351,900.226001698104,ID900.226001698104,NorthCampus_CMR,green_sunfish,23,90,13.5,n,n,n,n,n,NA,NA,
4,08/14/2021,09:31:46.865,900.226001698174,ID900.226001698174,NorthCampus_CMR,green_sunfish,23,101,18,n,n,n,n,n,NA,NA,
4,08/14/2021,09:32:13.174,900.226001698131,ID900.226001698131,NorthCampus_CMR,bluehead_chub,23,71,3.8,n,n,n,n,n,NA,NA,
4,08/14/2021,09:32:42.185,900.226001698135,ID900.226001698135,NorthCampus_CMR,green_sunfish,23,67,5.2,n,n,n,n,n,NA,NA,
4,08/14/2021,09:33:11.439,900.226001698156,ID900.226001698156,NorthCampus_CMR,green_sunfish,23,69,5.1,n,n,n,n,n,NA,NA,
4,08/14/2021,09:38:37.024,900.226001698513,ID900.226001698513,NorthCampus_CMR,green_sunfish,24,98,16.1,y,n,n,n,n,NA,NA,
4,08/14/2021,09:38:57.591,900.226001167756,ID900.226001167756,NorthCampus_CMR,creek_chub,24,98,9.9,y,n,n,n,n,NA,NA,
4,08/14/2021,09:39:23.374,900.226001698186,ID900.226001698186,NorthCampus_CMR,creek_chub,24,127,22,n,n,n,n,n,NA,NA,
4,08/14/2021,09:39:49.436,900.226001698192,ID900.226001698192,NorthCampus_CMR,green_sunfish,24,113,26.1,n,n,n,n,n,NA,NA,
4,08/14/2021,09:40:58.869,900.226001698191,ID900.226001698191,NorthCampus_CMR,creek_chub,24,110,13.9,n,n,n,n,n,NA,NA,
4,08/14/2021,09:41:21.931,900.226001698152,ID900.226001698152,NorthCampus_CMR,creek_chub,24,96,10.3,n,n,n,n,n,NA,NA,
4,08/14/2021,09:41:39.393,900.226001698166,ID900.226001698166,NorthCampus_CMR,creek_chub,24,83,5.7,n,n,n,n,n,NA,NA,
4,08/14/2021,09:43:25.308,900.226001698184,ID900.226001698184,NorthCampus_CMR,creek_chub,24,101,10.5,n,n,n,n,n,NA,NA,
4,08/14/2021,09:43:45.888,900.226001698162,ID900.226001698162,NorthCampus_CMR,creek_chub,24,87,6.8,n,n,n,n,n,NA,NA,
4,08/14/2021,09:44:09.863,900.226001698169,ID900.226001698169,NorthCampus_CMR,creek_chub,24,118,18.9,n,n,n,n,n,NA,NA,
4,08/14/2021,09:44:30.663,900.226001698185,ID900.226001698185,NorthCampus_CMR,bluehead_chub,24,88,6.7,n,n,n,n,n,NA,NA,
4,08/14/2021,09:45:05.948,900.226001698108,ID900.226001698108,NorthCampus_CMR,green_sunfish,24,82,9.3,n,n,n,n,n,NA,NA,
4,08/14/2021,09:46:31.968,900.226001698101,ID900.226001698101,NorthCampus_CMR,green_sunfish,24,77,7.6,n,n,n,n,n,NA,NA,
4,08/14/2021,09:47:09.098,900.226001698172,ID900.226001698172,NorthCampus_CMR,creek_chub,24,118,17.2,n,n,n,n,n,NA,NA,
4,08/14/2021,09:47:36.750,900.226001698109,ID900.226001698109,NorthCampus_CMR,bluehead_chub,24,108,15,n,n,n,n,n,NA,NA,
4,08/14/2021,09:48:06.148,900.226001698154,ID900.226001698154,NorthCampus_CMR,creek_chub,24,101,11.3,n,n,n,n,n,NA,y,8/15/21 SK body length input error corrected: change 101l to 101
4,08/14/2021,09:48:31.349,900.226001698171,ID900.226001698171,NorthCampus_CMR,creek_chub,24,125,19.6,n,n,n,n,n,NA,NA,
4,08/14/2021,09:48:55.887,900.226001698177,ID900.226001698177,NorthCampus_CMR,creek_chub,24,88,7.3,n,n,n,n,n,NA,NA,
4,08/14/2021,09:49:22.228,900.226001698103,ID900.226001698103,NorthCampus_CMR,creek_chub,24,104,12.4,n,n,n,n,n,NA,NA,
4,08/14/2021,09:49:42.863,900.226001698149,ID900.226001698149,NorthCampus_CMR,creek_chub,24,94,8.2,n,n,n,n,n,NA,NA,
4,08/14/2021,09:50:24.644,900.226001698181,ID900.226001698181,NorthCampus_CMR,bluehead_chub,24,83,6.6,n,n,n,n,n,NA,NA,
4,08/14/2021,09:51:02.805,900.226001698147,ID900.226001698147,NorthCampus_CMR,green_sunfish,24,72,6.4,n,n,n,n,n,NA,NA,
4,08/14/2021,09:51:34.263,900.226001698143,ID900.226001698143,NorthCampus_CMR,green_sunfish,24,67,5,n,n,n,n,n,NA,NA,
4,08/14/2021,09:52:00.048,900.226001698130,ID900.226001698130,NorthCampus_CMR,bluehead_chub,24,73,3.8,n,n,n,n,n,NA,NA,
4,08/14/2021,10:06:42.926,900.226001167873,ID900.226001167873,NorthCampus_CMR,creek_chub,25,119,20.3,y,n,n,n,n,NA,NA,
4,08/14/2021,10:07:47.751,900.226001698164,ID900.226001698164,NorthCampus_CMR,creek_chub,25,90,7.5,n,n,n,n,n,NA,NA,
4,08/14/2021,10:10:00.451,900.226001698117,ID900.226001698117,NorthCampus_CMR,creek_chub,25,105,12,n,n,n,n,n,NA,NA,
4,08/14/2021,10:11:21.249,900.226001698122,ID900.226001698122,NorthCampus_CMR,bluehead_chub,25,74,3.8,n,n,n,n,n,NA,NA,
4,08/14/2021,10:13:14.104,900.226001698115,ID900.226001698115,NorthCampus_CMR,creek_chub,25,78,4.9,n,n,n,n,n,NA,NA,
4,08/14/2021,10:20:14.434,900.226001167818,ID900.226001167818,NorthCampus_CMR,bluehead_chub,26,110,16.2,y,n,n,n,n,NA,NA,
4,08/14/2021,10:21:43.559,900.226001697322,ID900.226001697322,NorthCampus_CMR,creek_chub,26,86,7.1,y,n,n,n,n,NA,NA,injured
4,08/14/2021,10:22:49.174,900.226001698121,ID900.226001698121,NorthCampus_CMR,green_sunfish,26,64,4,n,n,n,n,n,NA,NA,
4,08/14/2021,10:24:30.194,900.226001698127,ID900.226001698127,NorthCampus_CMR,green_sunfish,26,79,8.2,n,n,n,n,n,NA,NA,
4,08/14/2021,10:25:31.182,900.226001698167,ID900.226001698167,NorthCampus_CMR,green_sunfish,26,65,4.6,n,n,n,n,n,NA,NA,
4,08/14/2021,10:26:13.510,900.226001698114,ID900.226001698114,NorthCampus_CMR,green_sunfish,26,88,12,n,n,n,n,n,NA,NA,
4,08/14/2021,10:27:10.549,900.226001698125,ID900.226001698125,NorthCampus_CMR,green_sunfish,26,71,6.5,n,n,n,n,n,NA,NA,
4,08/14/2021,10:30:39.610,900.226001698160,ID900.226001698160,NorthCampus_CMR,green_sunfish,26,77,7.7,n,n,n,n,n,NA,NA,
4,08/14/2021,10:31:37.360,900.226001698106,ID900.226001698106,NorthCampus_CMR,green_sunfish,26,67,5.2,n,n,n,n,n,NA,NA,
4,08/14/2021,10:33:05.361,900.226001698128,ID900.226001698128,NorthCampus_CMR,green_sunfish,26,64,4.3,n,n,n,n,n,NA,NA,
4,08/14/2021,10:40:14.810,900.226001698319,ID900.226001698319,NorthCampus_CMR,bluehead_chub,27,86,6.5,y,n,n,n,n,NA,NA,
4,08/14/2021,10:41:22.110,900.226001698173,ID900.226001698173,NorthCampus_CMR,bluehead_chub,27,76,4.3,n,n,n,n,n,NA,NA,
4,08/14/2021,10:42:55.974,900.226001698105,ID900.226001698105,NorthCampus_CMR,bluehead_chub,27,66,2.6,n,n,n,n,n,NA,NA,
4,08/14/2021,NA,NA,NA,NorthCampus_CMR,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO_FISH
4,08/14/2021,NA,NA,NA,NorthCampus_CMR,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO_FISH
4,08/14/2021,10:54:11.431,900.226001697331,ID900.226001697331,NorthCampus_CMR,bluehead_chub,30,116,18.5,y,n,n,n,n,NA,NA,
4,08/14/2021,10:55:05.069,900.226001698374,ID900.226001698374,NorthCampus_CMR,bluehead_chub,30,111,15.7,y,n,n,n,n,NA,NA,
4,08/14/2021,10:55:47.306,900.226001167856,ID900.226001167856,NorthCampus_CMR,green_sunfish,30,87,10.3,y,n,n,n,n,NA,NA,
4,08/14/2021,10:56:22.045,900.226001698161,ID900.226001698161,NorthCampus_CMR,green_sunfish,30,64,4,n,n,n,n,n,NA,NA,
4,08/14/2021,10:58:42.594,900.226001698189,ID900.226001698189,NorthCampus_CMR,creek_chub,30,100,10.7,n,n,n,n,n,NA,NA,
4,08/14/2021,11:00:12.618,900.226001698111,ID900.226001698111,NorthCampus_CMR,creek_chub,30,88,7.2,n,n,n,n,n,NA,NA,
4,08/14/2021,11:02:21.354,900.226001698146,ID900.226001698146,NorthCampus_CMR,green_sunfish,30,72,5.6,n,n,n,n,n,NA,NA,
4,08/14/2021,11:03:24.432,900.226001697471,ID900.226001697471,NorthCampus_CMR,green_sunfish,30,85,10.1,n,n,n,n,n,NA,NA,
4,08/14/2021,11:05:12.158,900.226001697441,ID900.226001697441,NorthCampus_CMR,green_sunfish,30,71,6.6,n,n,n,n,n,NA,NA,
4,08/14/2021,11:05:59.191,900.226001697439,ID900.226001697439,NorthCampus_CMR,bluehead_chub,30,105,12.1,n,n,n,n,n,NA,NA,
4,08/14/2021,11:07:35.416,900.226001697470,ID900.226001697470,NorthCampus_CMR,bluehead_chub,30,66,2.3,n,n,n,n,n,NA,NA,
4,08/14/2021,11:08:34.210,900.226001697403,ID900.226001697403,NorthCampus_CMR,creek_chub,30,76,4.8,n,n,n,n,n,NA,NA,
4,08/14/2021,11:09:48.510,900.226001697415,ID900.226001697415,NorthCampus_CMR,bluehead_chub,30,94,9,n,n,n,n,n,NA,NA,
4,08/14/2021,11:10:30.152,900.226001697462,ID900.226001697462,NorthCampus_CMR,green_sunfish,30,66,5.1,n,n,n,n,n,NA,NA,
4,08/14/2021,11:12:25.825,900.226001697445,ID900.226001697445,NorthCampus_CMR,bluehead_chub,30,60,2.2,n,n,n,n,n,NA,NA,
4,08/14/2021,11:19:57.290,900.226001697433,ID900.226001697433,NorthCampus_CMR,green_sunfish,31,60,3.7,n,n,n,n,n,NA,NA,
4,08/14/2021,11:22:18.271,900.226001697422,ID900.226001697422,NorthCampus_CMR,creek_chub,31,94,9.2,n,n,n,n,n,NA,NA,
4,08/14/2021,11:23:31.018,900.226001697467,ID900.226001697467,NorthCampus_CMR,green_sunfish,31,69,5.3,n,n,n,n,n,NA,NA,
4,08/14/2021,11:25:00.227,900.226001697404,ID900.226001697404,NorthCampus_CMR,creek_chub,31,89,7.6,n,n,n,n,n,NA,NA,
4,08/14/2021,11:26:27.964,900.226001697444,ID900.226001697444,NorthCampus_CMR,bluehead_chub,31,69,3.3,n,n,n,n,n,NA,NA,
4,08/14/2021,11:28:58.707,900.226001167862,ID900.226001167862,NorthCampus_CMR,redbreast_sunfish,32,131,40.3,y,n,n,n,n,NA,NA,
4,08/14/2021,11:30:17.156,900.226001697365,ID900.226001697365,NorthCampus_CMR,redbreast_sunfish,32,70,5.5,y,n,n,n,n,NA,NA,
4,08/14/2021,11:30:46.968,900.226001697498,ID900.226001697498,NorthCampus_CMR,creek_chub,32,129,23.4,n,n,n,n,n,NA,NA,
4,08/14/2021,11:32:09.866,900.226001697459,ID900.226001697459,NorthCampus_CMR,creek_chub,32,119,17.7,n,n,n,n,n,NA,NA,
4,08/14/2021,11:32:57.799,900.226001697412,ID900.226001697412,NorthCampus_CMR,creek_chub,32,131,22.7,n,n,n,n,n,NA,NA,
4,08/14/2021,11:35:30.448,900.226001697443,ID900.226001697443,NorthCampus_CMR,green_sunfish,32,77,8.1,n,n,n,n,n,NA,NA,
4,08/14/2021,11:37:11.420,900.226001697423,ID900.226001697423,NorthCampus_CMR,green_sunfish,32,74,7.1,n,n,n,n,n,NA,NA,
4,08/14/2021,11:38:08.873,900.226001697496,ID900.226001697496,NorthCampus_CMR,redbreast_sunfish,32,84,9.6,n,n,n,n,n,NA,NA,
4,08/14/2021,11:39:14.631,900.226001697457,ID900.226001697457,NorthCampus_CMR,creek_chub,32,101,10.2,n,n,n,n,n,NA,NA,
4,08/14/2021,11:40:17.335,900.226001697458,ID900.226001697458,NorthCampus_CMR,creek_chub,32,93,8.2,n,n,n,n,n,NA,NA,
4,08/14/2021,11:42:01.162,900.226001697424,ID900.226001697424,NorthCampus_CMR,redbreast_sunfish,32,76,8.9,n,n,n,n,n,NA,NA,
4,08/14/2021,11:43:39.595,900.226001697406,ID900.226001697406,NorthCampus_CMR,bluehead_chub,32,80,5.4,n,n,n,n,n,NA,NA,
4,08/14/2021,11:44:25.082,900.226001697468,ID900.226001697468,NorthCampus_CMR,green_sunfish,32,65,4.4,n,n,n,n,n,NA,NA,
4,08/14/2021,11:45:25.213,900.226001697482,ID900.226001697482,NorthCampus_CMR,green_sunfish,32,66,4.5,n,n,n,n,n,NA,NA,
4,08/14/2021,NA,NA,NA,NorthCampus_CMR,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO_FISH
4,08/14/2021,11:49:01.634,900.226001697436,ID900.226001697436,NorthCampus_CMR,green_sunfish,34,70,4.9,n,n,n,n,n,NA,NA,
4,08/14/2021,12:00:06.966,900.226001698502,ID900.226001698502,NorthCampus_CMR,creek_chub,35,122,17.9,y,n,n,n,n,NA,NA,
